 1.5 10.5 0
 1.807 9.95103 -0.154075


 1.5 10.5 0
 1.05205 10.7698 0.36615


 1.5 10.5 0
 1.47844 10.5438 -1.31447


 1.5 10.5 0
 1.47048 10.5891 -0.413444


 6.92504 4.66737 -0.337984
 7.42796 5.00892 -0.141808


 6.92504 4.66737 -0.337984
 6.79136 5.08269 -0.308744


 6.92504 4.66737 -0.337984
 6.92339 4.68255 1.04351


 5.70012 4.59086 0.210975
 5.69109 4.62544 -0.266017


 5.70012 4.59086 0.210975
 5.67647 4.26493 0.633712


 5.69109 4.62544 -0.266017
 5.78731 4.61688 -0.444296


 6.96938 4.27106 -0.952441
 6.92504 4.66737 -0.337984


 6.96938 4.27106 -0.952441
 6.7997 4.17554 -0.701339


 6.96938 4.27106 -0.952441
 7.27327 3.94434 -0.432815


 6.96938 4.27106 -0.952441
 7.47183 4.29067 -1.35879


 5.49499 5.49604 -0.0982982
 6.10158 5.16369 -0.0696289


 5.49499 5.49604 -0.0982982
 5.57717 5.49758 0.350791


 5.49499 5.49604 -0.0982982
 5.20321 5.56016 -0.411194


 5.49499 5.49604 -0.0982982
 5.86343 5.52418 -0.20946


 5.49499 5.49604 -0.0982982
 5.1846 5.73263 0.53318


 6.10158 5.16369 -0.0696289
 6.21409 4.81868 0.286285


 6.10158 5.16369 -0.0696289
 6.12348 5.3196 0.141197


 6.21409 4.81868 0.286285
 5.70012 4.59086 0.210975


 6.21409 4.81868 0.286285
 6.10065 4.64191 -0.137132


 6.21409 4.81868 0.286285
 6.09101 4.60783 0.451748


 6.21409 4.81868 0.286285
 6.15012 4.77939 0.931288


 6.79136 5.08269 -0.308744
 6.87859 5.30353 -0.407541


 5.86343 5.52418 -0.20946
 6.16622 5.54716 -0.825341


 6.92339 4.68255 1.04351
 7.06435 4.55123 0.449038


 6.92339 4.68255 1.04351
 7.43603 4.82352 1.3922


 6.92339 4.68255 1.04351
 6.53645 4.45243 1.55514


 6.33222 4.38583 -1.06964
 6.32518 4.82128 -0.789468


 6.33222 4.38583 -1.06964
 6.96938 4.27106 -0.952441


 6.33222 4.38583 -1.06964
 6.26319 3.8488 -1.39877


 6.33222 4.38583 -1.06964
 6.42949 4.3674 -2.28367


 6.33222 4.38583 -1.06964
 6.32436 4.53194 -1.47603


 7.42663 6.85752 -1.99191
 7.06159 6.98465 -2.63086


 7.42663 6.85752 -1.99191
 7.21834 6.60393 -1.23621


 7.06159 6.98465 -2.63086
 7.01067 6.63091 2.95507


 9.75039 8.33579 -2.70813
 9.29448 8.86425 -2.72426


 9.75039 8.33579 -2.70813
 10.203 8.75176 -2.52558


 9.29448 8.86425 -2.72426
 8.95891 9.14089 -2.18202


 9.29448 8.86425 -2.72426
 9.24029 8.67268 -1.71039


 9.29448 8.86425 -2.72426
 9.26495 9.18023 2.78161


 9.85645 5.36036 -2.75344
 9.89193 6.03828 -2.80776


 9.89193 6.03828 -2.80776
 9.67814 6.69482 -2.83885


 9.67814 6.69482 -2.83885
 9.41918 7.23413 -3.05436


 9.41918 7.23413 -3.05436
 9.7655 7.82459 -3.09733


 9.41918 7.23413 -3.05436
 8.92065 7.16099 -2.65005


 9.41918 7.23413 -3.05436
 9.29384 7.43073 -3.02169


 9.7655 7.82459 -3.09733
 9.93897 7.47082 -2.94047


 9.7655 7.82459 -3.09733
 9.75039 8.33579 -2.70813


 9.93897 7.47082 -2.94047
 9.82499 7.61355 -2.97903


 9.93897 7.47082 -2.94047
 9.87246 7.40823 2.11335


 10.203 8.75176 -2.52558
 10.4173 8.65721 -1.58197


 10.203 8.75176 -2.52558
 10.8174 8.72647 -2.70781


 10.203 8.75176 -2.52558
 10.126 9.30009 -2.221


 10.203 8.75176 -2.52558
 10.2595 8.85748 -2.53156


 10.4173 8.65721 -1.58197
 10.5693 9.16233 -1.22495


 8.92065 7.16099 -2.65005
 9.06657 7.26804 -1.59996


 8.92065 7.16099 -2.65005
 8.31448 6.94026 -2.52824


 8.95891 9.14089 -2.18202
 8.8078 8.76576 -2.45889


 8.95891 9.14089 -2.18202
 8.9408 9.40633 -2.09526


 10.8174 8.72647 -2.70781
 11.333 8.93803 -3.00527


 9.06657 7.26804 -1.59996
 8.93739 7.42178 -0.589555


 9.06657 7.26804 -1.59996
 8.85743 7.85985 -1.73732


 10.126 9.30009 -2.221
 9.99063 9.14802 3.05729


 8.31448 6.94026 -2.52824
 8.17007 7.46548 -2.85084


 8.17007 7.46548 -2.85084
 8.25109 8.03835 -2.92682


 8.93739 7.42178 -0.589555
 8.89203 7.89414 -0.126593


 8.93739 7.42178 -0.589555
 9.16513 6.82326 -0.720828


 8.89203 7.89414 -0.126593
 9.53736 8.14163 -0.156318


 8.89203 7.89414 -0.126593
 8.65466 8.55688 -0.130697


 13.0619 9.25965 -0.604036
 12.9519 9.22997 0.548367


 13.0619 9.25965 -0.604036
 13.503 9.61102 -0.888179


 12.9519 9.22997 0.548367
 12.4642 8.93194 0.817356


 12.9519 9.22997 0.548367
 13.1477 8.56857 0.58085


 12.1809 8.72275 -2.66809
 12.4648 8.78076 -1.83557


 12.1809 8.72275 -2.66809
 12.6868 8.91684 -2.99634


 12.4648 8.78076 -1.83557
 12.7246 8.85654 -0.964791


 12.4648 8.78076 -1.83557
 12.208 9.24688 -1.48787


 12.7246 8.85654 -0.964791
 13.0619 9.25965 -0.604036


 12.7246 8.85654 -0.964791
 13.2429 8.43521 -1.04085


 12.6868 8.91684 -2.99634
 13.1332 9.23128 -2.92415


 13.503 9.61102 -0.888179
 13.7609 9.3285 -1.53516


 13.1332 9.23128 -2.92415
 13.1921 9.30353 -2.89342


 10.5672 9.31488 -0.118053
 10.9983 8.87962 -0.304911


 10.5672 9.31488 -0.118053
 10.2766 9.73649 0.269894


 11.8671 9.25826 -2.83875
 11.867 9.3466 2.20907


 11.8671 9.25826 -2.83875
 12.1809 8.72275 -2.66809


 11.8671 9.25826 -2.83875
 12.3332 9.78675 -2.83606


 12.9459 10.1268 -2.84664
 13.5058 10.1013 -3.13775


 13.5058 10.1013 -3.13775
 13.6967 10.19 2.15453


 13.6967 10.19 2.15453
 14.1276 10.4022 1.70319


 6.81549 6.03348 -1.88905
 6.83506 6.04329 -1.20555


 6.81549 6.03348 -1.88905
 7.49231 6.19631 -1.90882


 6.81549 6.03348 -1.88905
 6.83452 5.98954 -1.64421


 6.81549 6.03348 -1.88905
 7.03752 5.76079 -1.96269


 6.81549 6.03348 -1.88905
 6.7174 5.94235 -2.26126


 6.83506 6.04329 -1.20555
 6.69408 6.0868 -1.28567


 6.83506 6.04329 -1.20555
 6.9318 5.89847 -1.04196


 6.27099 5.61754 -1.8474
 6.81549 6.03348 -1.88905


 6.27099 5.61754 -1.8474
 6.61084 5.47111 -1.38441


 6.27099 5.61754 -1.8474
 6.0551 6.02485 -2.0632


 7.49231 6.19631 -1.90882
 7.42663 6.85752 -1.99191


 7.49231 6.19631 -1.90882
 7.42727 6.21651 -2.53647


 7.21834 6.60393 -1.23621
 7.42858 6.76931 -0.359155


 7.21834 6.60393 -1.23621
 6.98368 6.82956 -1.45407


 7.42858 6.76931 -0.359155
 7.43368 6.32491 -0.589202


 7.43368 6.32491 -0.589202
 7.10592 5.91454 -0.439307


 6.98368 6.82956 -1.45407
 7.13111 6.6935 -1.51537


 7.01067 6.63091 2.95507
 7.46415 6.50314 3.12332


 7.01067 6.63091 2.95507
 6.70601 6.84191 -3.03219


